method,iteration,violation,accuracy,accuracy_rank,violation_rank
21multi,2,-0.24218750000000006,0.6999500748876685,0,0
21multi,0,-0.10696969696969702,0.7279414212015308,0,0
21multi,1,-0.017288135593220354,0.6786819770344483,0,0
21multi,1,-0.01456732287609224,0.713394194422652,0,0
21multi,0,-0.0926136363636364,0.789066400399401,0,0
21multi,2,-0.31250000000000006,0.7860986298330281,0,0
21multi,1,-0.012500000000000011,0.7526834747878183,0,0
21multi,0,-0.08863636363636367,0.7685555000832086,0,0
21multi,2,-0.16250000000000003,0.6061532700948578,0,0
21multi,2,-0.29583333333333334,0.7354801131635879,0,0
21multi,0,-0.08878787878787879,0.7131968713596274,0,0
21multi,1,-0.005557602554654928,0.7769179563987353,0,0
21multi,1,-0.016822823455100555,0.670993509735397,0,0
21multi,0,-0.08590909090909093,0.7153769345981028,0,0
21multi,2,-0.24090909090909093,0.7479689556574229,0,0
21multi,0,-0.10511363636363641,0.6923364952571143,0,0
21multi,1,-0.01627855563743553,0.7067398901647528,0,0
21multi,2,-0.27361111111111114,0.7366172962778055,0,0
21multi,2,-0.23625000000000007,0.665152271592611,0,0
21multi,0,-0.10454545454545458,0.7117959424499615,0,0
21multi,1,-0.014882092851879214,0.7131802296555168,0,0
21multi,1,-0.007670105625153541,0.7019470793809286,0,0
21multi,0,-0.0787878787878788,0.7788317523714429,0,0
21multi,2,-0.2708333333333334,0.76942918954901,0,0
21multi,1,-0.007971014492753633,0.7162589449159594,0,0
21multi,0,-0.09454545454545457,0.6926610084872692,0,0
21multi,2,-0.27840909090909094,0.7053510643126221,0,0
21multi,2,-0.20833333333333337,0.6849725411882176,0,0
21multi,1,-0.007677363167414772,0.7401624835474062,0,0
21multi,0,-0.0974747474747475,0.7111554889887391,0,0
